"","Region","Year","Gender","Name","Count"
"11474","Total Belgium",2003,"Girls","Dagmar",9
"11475","Total Belgium",2003,"Girls","Mazarine",9
"11476","Total Belgium",2003,"Girls","Tanya",9
"11477","Total Belgium",2003,"Girls","Xanthe",9
"11478","Total Belgium",2003,"Girls","Beverly",9
"11479","Total Belgium",2003,"Girls","Kayleigh",9
"11480","Total Belgium",2003,"Girls","Mary",9
"11481","Total Belgium",2003,"Girls","Tiphaine",9
"11482","Total Belgium",2003,"Girls","Géraldine",9
"11483","Total Belgium",2003,"Girls","Marjorie",9
"11484","Total Belgium",2003,"Girls","Nicky",9
"11485","Total Belgium",2003,"Girls","Sorenza",9
"11486","Total Belgium",2003,"Girls","Arrezina",9
"11487","Total Belgium",2003,"Girls","Jersey",9
"11488","Total Belgium",2003,"Girls","Nadège",9
"11489","Total Belgium",2003,"Girls","Naoual",9
"11490","Total Belgium",2003,"Girls","Romanie",9
"11491","Total Belgium",2003,"Girls","Inaya",8
"11492","Total Belgium",2003,"Girls","Charlie",8
"11493","Total Belgium",2003,"Girls","Martha",8
"11494","Total Belgium",2003,"Girls","Maïssa",8
"11495","Total Belgium",2003,"Girls","Alexis",8
"11496","Total Belgium",2003,"Girls","Lucia",8
"11497","Total Belgium",2003,"Girls","Aicha",8
"11498","Total Belgium",2003,"Girls","Milena",8
"11499","Total Belgium",2003,"Girls","Agathe",8
"11500","Total Belgium",2003,"Girls","Elyne",8
"11501","Total Belgium",2003,"Girls","Halima",8
"11502","Total Belgium",2003,"Girls","Lucile",8
"11503","Total Belgium",2003,"Girls","Felien",8
"11504","Total Belgium",2003,"Girls","Senna",8
"11505","Total Belgium",2003,"Girls","Jutta",8
"11506","Total Belgium",2003,"Girls","Aisha",8
"11507","Total Belgium",2003,"Girls","Jihane",8
"11508","Total Belgium",2003,"Girls","Melis",8
"11509","Total Belgium",2003,"Girls","Leana",8
"11510","Total Belgium",2003,"Girls","Diane",8
"11511","Total Belgium",2003,"Girls","Enola",8
"11512","Total Belgium",2003,"Girls","Yaëlle",8
"11513","Total Belgium",2003,"Girls","Helin",8
"11514","Total Belgium",2003,"Girls","Isabel",8
"11515","Total Belgium",2003,"Girls","Nomi",8
"11516","Total Belgium",2003,"Girls","Dora",8
"11517","Total Belgium",2003,"Girls","Cécilia",8
"11518","Total Belgium",2003,"Girls","Alessandra",8
"11519","Total Belgium",2003,"Girls","Ayco",8
"11520","Total Belgium",2003,"Girls","Zoe",8
"11521","Total Belgium",2003,"Girls","Blanche",8
"11522","Total Belgium",2003,"Girls","Diete",8
"11523","Total Belgium",2003,"Girls","Annelore",8
"11524","Total Belgium",2003,"Girls","Ditte",8
"11525","Total Belgium",2003,"Girls","Douae",8
"11526","Total Belgium",2003,"Girls","Savannah",8
"11527","Total Belgium",2003,"Girls","Adélaïde",8
"11528","Total Belgium",2003,"Girls","Ahlam",8
"11529","Total Belgium",2003,"Girls","Nilay",8
"11530","Total Belgium",2003,"Girls","Oriana",8
"11531","Total Belgium",2003,"Girls","Aimée",8
"11532","Total Belgium",2003,"Girls","Danaé",8
"11533","Total Belgium",2003,"Girls","Mayra",8
"11534","Total Belgium",2003,"Girls","Meriam",8
"11535","Total Belgium",2003,"Girls","Tina",8
"11536","Total Belgium",2003,"Girls","Elvira",8
"11537","Total Belgium",2003,"Girls","Jodie",8
"11538","Total Belgium",2003,"Girls","Nynke",8
"11539","Total Belgium",2003,"Girls","Asli",8
"11540","Total Belgium",2003,"Girls","Gina",8
"11541","Total Belgium",2003,"Girls","Isha",8
"11542","Total Belgium",2003,"Girls","Noëmie",8
"11543","Total Belgium",2003,"Girls","Sibylle",8
"11544","Total Belgium",2003,"Girls","Sidney",8
"11545","Total Belgium",2003,"Girls","Uma",8
"11546","Total Belgium",2003,"Girls","Aagje",8
"11547","Total Belgium",2003,"Girls","Allison",8
"11548","Total Belgium",2003,"Girls","Athina",8
"11549","Total Belgium",2003,"Girls","Bénédicte",8
"11550","Total Belgium",2003,"Girls","Gamze",8
"11551","Total Belgium",2003,"Girls","Laeticia",8
"11552","Total Belgium",2003,"Girls","Marie-Laure",8
"11553","Total Belgium",2003,"Girls","Nika",8
"11554","Total Belgium",2003,"Girls","Phara",8
"11555","Total Belgium",2003,"Girls","Saloua",8
"11556","Total Belgium",2003,"Girls","Whitney",8
"11557","Total Belgium",2003,"Girls","Anthe",8
"11558","Total Belgium",2003,"Girls","Arzu",8
"11559","Total Belgium",2003,"Girls","Carole",8
"11560","Total Belgium",2003,"Girls","Indira",8
"11561","Total Belgium",2003,"Girls","Mylène",8
"11562","Total Belgium",2003,"Girls","Nancy",8
"11563","Total Belgium",2003,"Girls","Reyhan",8
"11564","Total Belgium",2003,"Girls","Sandrine",8
"11565","Total Belgium",2003,"Girls","Tiany",8
"11566","Total Belgium",2003,"Girls","Zazie",8
"11567","Total Belgium",2003,"Girls","Alisson",8
"11568","Total Belgium",2003,"Girls","Cansu",8
"11569","Total Belgium",2003,"Girls","Helen",8
"11570","Total Belgium",2003,"Girls","Selinay",8
"11571","Total Belgium",2003,"Girls","Ann-Sofie",8
"11572","Total Belgium",2003,"Girls","Blandine",8
"11573","Total Belgium",2003,"Girls","Chadia",8
"11574","Total Belgium",2003,"Girls","France",8
"11575","Total Belgium",2003,"Girls","Sjoukje",8
"11576","Total Belgium",2003,"Girls","Mya",7
"11577","Total Belgium",2003,"Girls","Marie-Lou",7
"11578","Total Belgium",2003,"Girls","Rosie",7
"11579","Total Belgium",2003,"Girls","Lilia",7
"11580","Total Belgium",2003,"Girls","Minne",7
"11581","Total Belgium",2003,"Girls","Ada",7
"11582","Total Belgium",2003,"Girls","Manel",7
"11583","Total Belgium",2003,"Girls","Fay",7
"11584","Total Belgium",2003,"Girls","Daria",7
"11585","Total Belgium",2003,"Girls","Gabriella",7
"11586","Total Belgium",2003,"Girls","Camélia",7
"11587","Total Belgium",2003,"Girls","Lieke",7
"11588","Total Belgium",2003,"Girls","Lison",7
"11589","Total Belgium",2003,"Girls","Noélie",7
"11590","Total Belgium",2003,"Girls","Eloise",7
"11591","Total Belgium",2003,"Girls","Héléna",7
"11592","Total Belgium",2003,"Girls","Eleanor",7
"11593","Total Belgium",2003,"Girls","Cleo",7
"11594","Total Belgium",2003,"Girls","Marta",7
"11595","Total Belgium",2003,"Girls","Romi",7
"11596","Total Belgium",2003,"Girls","Jane",7
"11597","Total Belgium",2003,"Girls","Suzan",7
"11598","Total Belgium",2003,"Girls","Irene",7
"11599","Total Belgium",2003,"Girls","Ava",7
"11600","Total Belgium",2003,"Girls","Fé",7
"11601","Total Belgium",2003,"Girls","Hazel",7
"11602","Total Belgium",2003,"Girls","Lalie",7
"11603","Total Belgium",2003,"Girls","Olga",7
"11604","Total Belgium",2003,"Girls","Emine",7
"11605","Total Belgium",2003,"Girls","Monica",7
"11606","Total Belgium",2003,"Girls","Ode",7
"11607","Total Belgium",2003,"Girls","Lucille",7
"11608","Total Belgium",2003,"Girls","Elona",7
"11609","Total Belgium",2003,"Girls","Félicie",7
"11610","Total Belgium",2003,"Girls","Malou",7
"11611","Total Belgium",2003,"Girls","Meryam",7
"11612","Total Belgium",2003,"Girls","Rachelle",7
"11613","Total Belgium",2003,"Girls","Ruby",7
"11614","Total Belgium",2003,"Girls","Aurelie",7
"11615","Total Belgium",2003,"Girls","Elanur",7
"11616","Total Belgium",2003,"Girls","Iness",7
"11617","Total Belgium",2003,"Girls","Nelly",7
"11618","Total Belgium",2003,"Girls","Babs",7
"11619","Total Belgium",2003,"Girls","Mariana",7
"11620","Total Belgium",2003,"Girls","Chanel",7
"11621","Total Belgium",2003,"Girls","Deniz",7
"11622","Total Belgium",2003,"Girls","Fauve",7
"11623","Total Belgium",2003,"Girls","Laïla",7
"11624","Total Belgium",2003,"Girls","Lydie",7
"11625","Total Belgium",2003,"Girls","Najwa",7
"11626","Total Belgium",2003,"Girls","Carolina",7
"11627","Total Belgium",2003,"Girls","Emmanuella",7
"11628","Total Belgium",2003,"Girls","Kaya",7
"11629","Total Belgium",2003,"Girls","Zina",7
"11630","Total Belgium",2003,"Girls","Anouchka",7
"11631","Total Belgium",2003,"Girls","Ester",7
"11632","Total Belgium",2003,"Girls","Fiorella",7
"11633","Total Belgium",2003,"Girls","Isaure",7
"11634","Total Belgium",2003,"Girls","Ketsia",7
"11635","Total Belgium",2003,"Girls","Louise-Marie",7
"11636","Total Belgium",2003,"Girls","Nikki",7
"11637","Total Belgium",2003,"Girls","Robine",7
"11638","Total Belgium",2003,"Girls","Siel",7
"11639","Total Belgium",2003,"Girls","Soukaïna",7
"11640","Total Belgium",2003,"Girls","Belinda",7
"11641","Total Belgium",2003,"Girls","Carmen",7
"11642","Total Belgium",2003,"Girls","Ece",7
"11643","Total Belgium",2003,"Girls","Gaelle",7
"11644","Total Belgium",2003,"Girls","Jara",7
"11645","Total Belgium",2003,"Girls","Kathy",7
"11646","Total Belgium",2003,"Girls","Salwa",7
"11647","Total Belgium",2003,"Girls","Zana",7
"11648","Total Belgium",2003,"Girls","Zeliha",7
"11649","Total Belgium",2003,"Girls","Casey",7
"11650","Total Belgium",2003,"Girls","Clarice",7
"11651","Total Belgium",2003,"Girls","Fatine",7
"11652","Total Belgium",2003,"Girls","Naima",7
"11653","Total Belgium",2003,"Girls","Sephora",7
"11654","Total Belgium",2003,"Girls","Solenn",7
"11655","Total Belgium",2003,"Girls","Widad",7
"11656","Total Belgium",2003,"Girls","Özge",7
"11657","Total Belgium",2003,"Girls","Athena",7
"11658","Total Belgium",2003,"Girls","Cathy",7
"11659","Total Belgium",2003,"Girls","Debby",7
"11660","Total Belgium",2003,"Girls","Emie",7
"11661","Total Belgium",2003,"Girls","Faiza",7
"11662","Total Belgium",2003,"Girls","Karlijn",7
"11663","Total Belgium",2003,"Girls","Lesly",7
"11664","Total Belgium",2003,"Girls","Loeka",7
"11665","Total Belgium",2003,"Girls","Mélusine",7
"11666","Total Belgium",2003,"Girls","Nassima",7
"11667","Total Belgium",2003,"Girls","Sania",7
"11668","Total Belgium",2003,"Girls","Shani",7
"11669","Total Belgium",2003,"Girls","Shanti",7
"11670","Total Belgium",2003,"Girls","Solenne",7
"11671","Total Belgium",2003,"Girls","Tanaïs",7
"11672","Total Belgium",2003,"Girls","Xana",7
"11673","Total Belgium",2003,"Girls","Zena",7
"11674","Total Belgium",2003,"Girls","Alexiane",7
"11675","Total Belgium",2003,"Girls","Amke",7
"11676","Total Belgium",2003,"Girls","Ashanti",7
"11677","Total Belgium",2003,"Girls","Aysenur",7
"11678","Total Belgium",2003,"Girls","Birgit",7
"11679","Total Belgium",2003,"Girls","Brechje",7
"11680","Total Belgium",2003,"Girls","Brittany",7
"11681","Total Belgium",2003,"Girls","Daphnée",7
"11682","Total Belgium",2003,"Girls","Maurane",7
"11683","Total Belgium",2003,"Girls","Milà",7
"11684","Total Belgium",2003,"Girls","Orane",7
"11685","Total Belgium",2003,"Girls","Orphée",7
"11686","Total Belgium",2003,"Girls","Sedef",7
"11687","Total Belgium",2003,"Girls","Yenka",7
"11688","Total Belgium",2003,"Girls","Zsofi",7
"11689","Total Belgium",2003,"Girls","Enise",7
"11690","Total Belgium",2003,"Girls","Esmeralda",7
"11691","Total Belgium",2003,"Girls","Hellen",7
"11692","Total Belgium",2003,"Girls","Ineke",7
"11693","Total Belgium",2003,"Girls","Satine",7
"11694","Total Belgium",2003,"Girls","Eliana",6
"11695","Total Belgium",2003,"Girls","Amalia",6
"11696","Total Belgium",2003,"Girls","Elize",6
"11697","Total Belgium",2003,"Girls","Liz",6
"11698","Total Belgium",2003,"Girls","Tasnim",6
"11699","Total Belgium",2003,"Girls","Israe",6
"11700","Total Belgium",2003,"Girls","Fenne",6
"11701","Total Belgium",2003,"Girls","Lio",6
"11702","Total Belgium",2003,"Girls","Lylou",6
"11703","Total Belgium",2003,"Girls","Lisse",6
"11704","Total Belgium",2003,"Girls","Alya",6
"11705","Total Belgium",2003,"Girls","Antonia",6
"11706","Total Belgium",2003,"Girls","Hana",6
"11707","Total Belgium",2003,"Girls","Faith",6
"11708","Total Belgium",2003,"Girls","Alia",6
"11709","Total Belgium",2003,"Girls","Zainab",6
"11710","Total Belgium",2003,"Girls","Zeyneb",6
"11711","Total Belgium",2003,"Girls","Manar",6
"11712","Total Belgium",2003,"Girls","Medina",6
"11713","Total Belgium",2003,"Girls","Amaryllis",6
"11714","Total Belgium",2003,"Girls","Elora",6
"11715","Total Belgium",2003,"Girls","Lyne",6
"11716","Total Belgium",2003,"Girls","Elissa",6
"11717","Total Belgium",2003,"Girls","Adelina",6
"11718","Total Belgium",2003,"Girls","Louanne",6
"11719","Total Belgium",2003,"Girls","Naomy",6
"11720","Total Belgium",2003,"Girls","Yelena",6
"11721","Total Belgium",2003,"Girls","Ema",6
"11722","Total Belgium",2003,"Girls","Hafssa",6
"11723","Total Belgium",2003,"Girls","Mies",6
"11724","Total Belgium",2003,"Girls","Elyse",6
"11725","Total Belgium",2003,"Girls","Kate",6
"11726","Total Belgium",2003,"Girls","Kawthar",6
"11727","Total Belgium",2003,"Girls","Aleksandra",6
"11728","Total Belgium",2003,"Girls","Ilenia",6
"11729","Total Belgium",2003,"Girls","Maylis",6
"11730","Total Belgium",2003,"Girls","Nesrine",6
"11731","Total Belgium",2003,"Girls","Jasmina",6
"11732","Total Belgium",2003,"Girls","Inssaf",6
"11733","Total Belgium",2003,"Girls","Paula",6
"11734","Total Belgium",2003,"Girls","Ylana",6
"11735","Total Belgium",2003,"Girls","Zélia",6
"11736","Total Belgium",2003,"Girls","Aliénor",6
"11737","Total Belgium",2003,"Girls","Eunice",6
"11738","Total Belgium",2003,"Girls","Ivana",6
"11739","Total Belgium",2003,"Girls","Jona",6
"11740","Total Belgium",2003,"Girls","Martina",6
"11741","Total Belgium",2003,"Girls","Nihal",6
"11742","Total Belgium",2003,"Girls","Caitlyn",6
"11743","Total Belgium",2003,"Girls","Letizia",6
"11744","Total Belgium",2003,"Girls","Nissrine",6
"11745","Total Belgium",2003,"Girls","Elysa",6
"11746","Total Belgium",2003,"Girls","Ezgi",6
"11747","Total Belgium",2003,"Girls","Loren",6
"11748","Total Belgium",2003,"Girls","Lyse",6
"11749","Total Belgium",2003,"Girls","Mart",6
"11750","Total Belgium",2003,"Girls","Soundous",6
"11751","Total Belgium",2003,"Girls","Youna",6
"11752","Total Belgium",2003,"Girls","Debora",6
"11753","Total Belgium",2003,"Girls","Flavia",6
"11754","Total Belgium",2003,"Girls","Maartje",6
"11755","Total Belgium",2003,"Girls","Magalie",6
"11756","Total Belgium",2003,"Girls","Marguerite",6
"11757","Total Belgium",2003,"Girls","Narjiss",6
"11758","Total Belgium",2003,"Girls","Noura",6
"11759","Total Belgium",2003,"Girls","Shaïna",6
"11760","Total Belgium",2003,"Girls","Eefje",6
"11761","Total Belgium",2003,"Girls","Evita",6
"11762","Total Belgium",2003,"Girls","Latifa",6
"11763","Total Belgium",2003,"Girls","Liesel",6
"11764","Total Belgium",2003,"Girls","Marilyn",6
"11765","Total Belgium",2003,"Girls","May",6
"11766","Total Belgium",2003,"Girls","Shanaya",6
"11767","Total Belgium",2003,"Girls","Wissam",6
"11768","Total Belgium",2003,"Girls","Alyson",6
"11769","Total Belgium",2003,"Girls","Giada",6
"11770","Total Belgium",2003,"Girls","Lovely",6
"11771","Total Belgium",2003,"Girls","Natalie",6
"11772","Total Belgium",2003,"Girls","Saliha",6
"11773","Total Belgium",2003,"Girls","Sietske",6
"11774","Total Belgium",2003,"Girls","Sylvia",6
"11775","Total Belgium",2003,"Girls","Clarissa",6
"11776","Total Belgium",2003,"Girls","Céliane",6
"11777","Total Belgium",2003,"Girls","Dara",6
"11778","Total Belgium",2003,"Girls","Fadwa",6
"11779","Total Belgium",2003,"Girls","Iclal",6
"11780","Total Belgium",2003,"Girls","Kelsy",6
"11781","Total Belgium",2003,"Girls","Lorna",6
"11782","Total Belgium",2003,"Girls","Maryse",6
"11783","Total Belgium",2003,"Girls","Morganne",6
"11784","Total Belgium",2003,"Girls","Myrte",6
"11785","Total Belgium",2003,"Girls","Pinar",6
"11786","Total Belgium",2003,"Girls","Selenay",6
"11787","Total Belgium",2003,"Girls","Talitha",6
"11788","Total Belgium",2003,"Girls","Trui",6
"11789","Total Belgium",2003,"Girls","Veerle",6
"11790","Total Belgium",2003,"Girls","An",6
"11791","Total Belgium",2003,"Girls","Aukje",6
"11792","Total Belgium",2003,"Girls","Carolien",6
"11793","Total Belgium",2003,"Girls","Eléonor",6
"11794","Total Belgium",2003,"Girls","Hermione",6
"11795","Total Belgium",2003,"Girls","Hümeyra",6
"11796","Total Belgium",2003,"Girls","Jordane",6
"11797","Total Belgium",2003,"Girls","Kubra",6
"11798","Total Belgium",2003,"Girls","Laury",6
"11799","Total Belgium",2003,"Girls","Liesbeth",6
"11800","Total Belgium",2003,"Girls","Najoua",6
"11801","Total Belgium",2003,"Girls","Nayah",6
"11802","Total Belgium",2003,"Girls","Prescilia",6
"11803","Total Belgium",2003,"Girls","Rime",6
"11804","Total Belgium",2003,"Girls","Sema",6
"11805","Total Belgium",2003,"Girls","Shauny",6
"11806","Total Belgium",2003,"Girls","Souhaïla",6
"11807","Total Belgium",2003,"Girls","Alexane",6
"11808","Total Belgium",2003,"Girls","Angelique",6
"11809","Total Belgium",2003,"Girls","Annick",6
"11810","Total Belgium",2003,"Girls","Anoek",6
"11811","Total Belgium",2003,"Girls","Açelya",6
"11812","Total Belgium",2003,"Girls","Büsra",6
"11813","Total Belgium",2003,"Girls","Floortje",6
"11814","Total Belgium",2003,"Girls","Lyndsey",6
"11815","Total Belgium",2003,"Girls","Maike",6
"11816","Total Belgium",2003,"Girls","Meltem",6
"11817","Total Belgium",2003,"Girls","Niki",6
"11818","Total Belgium",2003,"Girls","Rojin",6
"11819","Total Belgium",2003,"Girls","Shadia",6
"11820","Total Belgium",2003,"Girls","Shanya",6
"11821","Total Belgium",2003,"Girls","Ellie",5
"11822","Total Belgium",2003,"Girls","Lili",5
"11823","Total Belgium",2003,"Girls","Capucine",5
"11824","Total Belgium",2003,"Girls","Lilly",5
"11825","Total Belgium",2003,"Girls","Mayssa",5
"11826","Total Belgium",2003,"Girls","Marilou",5
"11827","Total Belgium",2003,"Girls","Isra",5
"11828","Total Belgium",2003,"Girls","Lily-Rose",5
"11829","Total Belgium",2003,"Girls","Esmee",5
"11830","Total Belgium",2003,"Girls","Aliyah",5
"11831","Total Belgium",2003,"Girls","Eleonore",5
"11832","Total Belgium",2003,"Girls","Yinthe",5
"11833","Total Belgium",2003,"Girls","Erva",5
"11834","Total Belgium",2003,"Girls","Linn",5
"11835","Total Belgium",2003,"Girls","Wassila",5
"11836","Total Belgium",2003,"Girls","Aurora",5
"11837","Total Belgium",2003,"Girls","Zayneb",5
"11838","Total Belgium",2003,"Girls","Zümra",5
"11839","Total Belgium",2003,"Girls","Alba",5
"11840","Total Belgium",2003,"Girls","Bianca",5
"11841","Total Belgium",2003,"Girls","Delia",5
"11842","Total Belgium",2003,"Girls","Hind",5
"11843","Total Belgium",2003,"Girls","Nanou",5
"11844","Total Belgium",2003,"Girls","Rahma",5
"11845","Total Belgium",2003,"Girls","Berfin",5
"11846","Total Belgium",2003,"Girls","Juliana",5
"11847","Total Belgium",2003,"Girls","Medine",5
"11848","Total Belgium",2003,"Girls","Célina",5
"11849","Total Belgium",2003,"Girls","Délia",5
"11850","Total Belgium",2003,"Girls","Nine",5
"11851","Total Belgium",2003,"Girls","Syrine",5
"11852","Total Belgium",2003,"Girls","Agnès",5
"11853","Total Belgium",2003,"Girls","Annelien",5
"11854","Total Belgium",2003,"Girls","Elma",5
"11855","Total Belgium",2003,"Girls","Narjis",5
"11856","Total Belgium",2003,"Girls","Yaël",5
"11857","Total Belgium",2003,"Girls","Lenne",5
"11858","Total Belgium",2003,"Girls","Pénélope",5
"11859","Total Belgium",2003,"Girls","Rita",5
"11860","Total Belgium",2003,"Girls","Soukayna",5
"11861","Total Belgium",2003,"Girls","Vera",5
"11862","Total Belgium",2003,"Girls","Anita",5
"11863","Total Belgium",2003,"Girls","Clélia",5
"11864","Total Belgium",2003,"Girls","Eileen",5
